"","business_id","business_name","state","stars","noiselevel","Delivery","WiFi","average_stars","Avuser","TV","Alcohol","OutdoorSeating","Reservations","Attire","category"
"13818","rBBAD_fHaYnqWC_APHO2SQ","Go Go China","AZ",2.5,1,1,0,2.40740740740741,3.42888888888889,0,0,0,0,1,"Chinese"
"13819","rBOpDqeQl0J_fbDtY-cWxg","Bumpkins Restaurant","ON",3.5,1,0,2,3.73333333333333,3.498,0,2,1,1,2,"French"
"13820","rBTlmcEEQka-7cdU6ByrYg","Maya New York Pizza & Grill","AZ",3.5,1,1,2,3.35135135135135,3.61648648648649,1,0,1,1,1,"Italian"
"13821","rBnpbR-cfCD9CKy_ahCmsg","Nicky's Thai Kitchen","PA",4,2,0,0,4.15339233038348,3.76952802359882,0,1,1,1,1,"Thai"
"13822","rBqek2924sBTjW1qE2ci2Q","Cactus Jack's Bar & Grill","AZ",3.5,2,0,2,3.27083333333333,3.609375,1,2,1,1,1,"American (Traditional)"
"13823","rCJ6qFo_liwGPzbupkLhhQ","La Piñata","AZ",4,2,0,0,4.02962962962963,3.70711111111111,1,2,0,1,1,"Mexican"
"13824","rCiHu1nHXc0dqymEvKqSfw","Boston Market","AZ",3.5,2,0,0,3.51724137931034,3.84344827586207,0,0,0,0,1,"American (Traditional)"
"13825","rCoAHVl3tXXAE_Kl4MVgWg","Thai Basil","AZ",3.5,2,0,0,3.68279569892473,3.75188172043011,0,0,1,0,1,"Thai"
"13826","rD32POdIhGN9eR8aUxl-3A","Chipotle Mexican Grill","NV",2.5,2,0,0,2.58064516129032,3.50653225806452,0,1,1,0,1,"Mexican"
"13827","rDSe05sxgfjcIRzaBFH4xg","Japanhako","ON",3.5,2,0,0,3.72413793103448,3.64551724137931,1,2,0,1,1,"Japanese"
"13828","rDTCvOrVYN9USxyB-fNHyw","Buffet Fu-Lam","QC",2.5,2,1,0,2.33333333333333,2.93333333333333,1,2,0,1,1,"Chinese"
"13829","rDegp5eG69OVtXo2380p4Q","Cafe Miami","OH",4.5,1,0,2,4.45,4.03733333333333,1,0,0,0,1,"American (Traditional)"
"13830","rE7H1U_5JNUzAIOXqTKqzg","Free Agents Sports Grill","AZ",3.5,2,0,2,3.72727272727273,3.49636363636364,1,2,1,1,1,"American (Traditional)"
"13831","rEAFZFziiOWxSLsOLohccQ","Ann's Asian Bistro & Bar","AZ",4,2,1,2,4.02298850574713,3.85620689655172,1,2,1,1,1,"Chinese"
"13832","rERNHzQl1L7S6SnbPKLwSQ","Martone","EDH",3.5,2,0,2,3.7037037037037,3.77962962962963,0,2,0,1,1,"Italian"
"13833","rEicP7R4jnqSS8mBM9cGJA","Gutsschenke","BW",4,1,0,2,3.82352941176471,3.75117647058824,0,2,1,1,1,"French"
"13834","rEvnqL_h1W1DXdKoujmrgQ","Camarones","AZ",3,2,0,2,2.92592592592593,3.59148148148148,1,2,1,1,1,"Mexican"
"13835","rF183_3e0ybElRKdNSwJqQ","Twin Peaks","NV",3.5,2,0,2,3.26702997275204,3.69610354223433,1,2,1,0,1,"American (Traditional)"
"13836","rFts3K15URoBWEmtZW9Whg","The Hop Stop Diner","AZ",3.5,2,1,0,3.41891891891892,3.69013513513514,0,0,1,1,1,"American (Traditional)"
"13837","rG0Ed9i2OuCzIUdvyzVbtQ","I Sushi","AZ",4,2,0,2,3.75,3.73795454545455,1,2,1,1,1,"Japanese"
"13838","rG0Ed9i2OuCzIUdvyzVbtQ","I Sushi","AZ",4,2,0,2,3.75,3.73795454545455,1,2,1,1,1,"Korean"
"13839","rGAv357wiAolbMnmHLLc2w","North of Bombay","ON",3,1,1,0,3.06060606060606,3.41121212121212,0,2,0,1,1,"Indian"
"13840","rH39kXAevsXeD-2HsmLj2g","La Belle et la Boeuf","QC",3.5,2,0,2,3.60992907801418,3.79666666666667,1,2,1,1,1,"American (Traditional)"
"13841","rHX9R1blojU6xK7XhSCSsw","Jinna's Hookah Café","OH",4.5,2,0,0,4.66666666666667,4.24,1,0,0,0,1,"American (Traditional)"
"13842","rIcEm0o8Xk413HWD4-f2QA","PINO","AZ",3.5,2,0,0,3.47727272727273,3.75604545454545,1,2,1,1,1,"Italian"
"13843","rIeXMt92PLNjZbemWKRXcA","Mr. ChopStix","NV",4,1,1,2,4.01398601398601,3.87104895104895,1,0,0,1,1,"Chinese"
"13844","rIgbi8lCr85UIKSQDVetZw","Bourbon Street Grille","WI",2.5,2,0,2,2.36111111111111,3.57027777777778,1,2,1,1,1,"American (Traditional)"
"13845","rIuvrwsi90_-966LfImcSg","Kwan Kao","BW",4.5,2,0,2,4.6,3.906,0,2,1,1,1,"Thai"
"13846","rJHMVTCjCHXfZ7AboUL5Qg","Max & Erma's Restaurants","PA",3,2,0,0,3.23076923076923,3.64769230769231,1,2,0,0,1,"American (Traditional)"
"13847","rKBZdPOd-IkRykaeQ56Ngw","Thai Buffet & American Sandwiches","AZ",4,1,0,0,4.09782608695652,3.84195652173913,1,0,0,0,1,"Thai"
"13848","rKhu9apa_dGPl8k36IMYQQ","Étoile Rouge","QC",4.5,2,0,2,4.61538461538461,3.94538461538462,1,1,1,1,1,"Chinese"
"13849","rLJsrXyY61bouCfH58PKIA","Asian House","WI",3,1,1,0,3.04,3.5416,0,0,0,0,1,"Chinese"
"13850","rLMsz9ams_xrlX_weejhtQ","Midtown","NV",3.5,2,1,2,3.65116279069767,3.59418604651163,1,2,0,0,1,"Italian"
"13851","rLTa-PztQLafDf70aKrNOA","Gil's Taste of Taos","AZ",3.5,1,0,0,3.70588235294118,4.01617647058824,0,0,1,0,1,"Mexican"
"13852","rLX33sjOL3n4g_VqLpJZWA","El Pollo Loco","AZ",2.5,2,0,0,2.42857142857143,3.73285714285714,0,0,1,0,1,"Mexican"
"13853","rLdOfFgYHr4m0KrZD0oAjw","Thai Express","QC",2.5,2,0,2,2.375,3.2625,0,0,1,0,1,"Thai"
"13854","rLyGCFULUSbLCt8J3U0_kA","Peking Man Restaurant","ON",3,2,0,0,2.98275862068966,3.30155172413793,0,2,0,1,1,"Chinese"
"13855","rMCKv9puuu2NkYISHnwyWg","Rubio's","AZ",3.5,2,0,2,3.69014084507042,3.73605633802817,0,1,1,0,1,"Mexican"
"13856","rMCRX4dUo2BmOIwcf_Q0SA","Thai Room","ON",3.5,1,1,2,3.54347826086957,3.61934782608696,0,2,0,1,1,"Thai"
"13857","rMD3q09xtIfU7p4rVdHYXw","Whistler's Restaurant","ON",3,2,0,2,2.80769230769231,3.45538461538462,1,2,1,1,1,"American (Traditional)"
"13858","rMVi-Vn_mN_X9J1ZSl1lWA","Baja Fresh","NV",3,1,0,0,2.94285714285714,3.38314285714286,0,0,1,0,1,"Mexican"
"13859","rMtphJbzFYA3eLx-AT62vA","Denny's","AZ",3,2,0,2,2.92105263157895,3.55618421052632,1,0,0,0,1,"American (Traditional)"
"13860","rNNVuA-xq1SVEQaLzrK4bw","Eribertos Mexican Food","AZ",3.5,2,0,2,3.71875,3.78625,0,0,0,0,1,"Mexican"
"13861","rNoMSO6AsegKb9-p6Ir7SQ","Thomas Street Tavern","NC",4,3,0,0,3.86259541984733,3.79923664122137,1,2,1,0,1,"American (Traditional)"
"13862","rNqSjfRM09T-VOjRTAF66g","Phoenix Palace","AZ",3.5,2,1,0,3.52664576802508,3.67796238244514,0,1,0,1,1,"Chinese"
"13863","rO3lZpVSoRMhhd0AEJBjlg","Sunrise House","ON",4,2,0,0,3.88805970149254,3.53537313432836,0,1,0,0,1,"Korean"
"13864","rOHLBGBcWzlxdvNI6squgQ","Bea Taco Town","PA",4,2,0,0,3.98275862068966,3.73362068965517,1,0,0,0,1,"Mexican"
"13865","rOPj68rUjK9tv84ShWaetg","BBQ Premium Chicken","IL",2.5,1,1,0,2.53846153846154,2.96461538461538,0,0,0,0,1,"Korean"
"13866","rOPj68rUjK9tv84ShWaetg","BBQ Premium Chicken","IL",2.5,1,1,0,2.53846153846154,2.96461538461538,0,0,0,0,1,"American (Traditional)"
"13867","rOyzxtWGekcMBc4aNinZjg","Bistro Grande","ON",3,2,0,0,3.14285714285714,3.60571428571429,0,2,1,1,1,"Italian"
"13868","rPk01P-gHFZnBtRyfc7Wrg","Rudy's Burritos","AZ",4,2,0,0,4.20689655172414,3.91419540229885,0,0,1,0,1,"Mexican"
"13869","rQ6C54q1N2iq9iDKSA3QGA","New Dragon Express","PA",3.5,1,1,0,3.73333333333333,3.68177777777778,1,2,0,1,1,"Chinese"
"13870","rQX6RVr6E4Zg9hx8GBFGHQ","TGI Friday's","IL",3,2,0,0,2.93333333333333,3.544,1,2,0,0,1,"American (Traditional)"
"13871","rROHsa0BQsKjxNnfYjBF9g","Canton Chilli Restaurant","ON",3.5,2,1,0,3.26984126984127,3.38888888888889,0,2,0,1,1,"Chinese"
"13872","rRTz0zVbjmrEY8dEZmPJTA","Otani Noodle","OH",4,2,1,2,4.02970297029703,3.87287128712871,0,0,0,0,1,"Japanese"
"13873","rS3KdecMS-EF4H3VtmkxBw","Angelina's Pizzeria","NV",2.5,2,1,0,2.6,3.3067619047619,1,1,0,0,1,"Italian"
"13874","rS4vCHv4UPjYLiDN74Y9Gw","No 1 Express","OH",2.5,1,1,0,2.57142857142857,3.12428571428571,0,0,0,0,1,"Chinese"
"13875","rSKWpGKiaGkMZeX6ixb2Og","Pizzeria Sofia","QC",3.5,2,0,2,3.65384615384615,3.61038461538462,1,2,1,1,1,"Italian"
"13876","rSasUpdyJO0sSC-UoOj38A","San Salvador","AZ",4,1,0,0,4.25,4.12166666666667,0,0,0,0,1,"Mexican"
"13877","rSd9f8qvdg8KIf4ATqw-PA","The Stockbridge Restaurant","EDH",4,1,0,0,3.76923076923077,3.89153846153846,0,1,0,1,2,"British"
"13878","rT8DwZu7pvuWKRM1nwVuug","Bamboo China Restaurant","AZ",3.5,1,1,0,3.40625,3.7021875,0,0,0,0,1,"Chinese"
"13879","rTN9PfZFa3vmfyPZd-u9sw","O'Aces Bar & Grill","NV",3.5,2,0,0,3.72222222222222,3.82444444444444,1,2,0,0,1,"American (Traditional)"
"13880","rTS8LsUmNIiXsXydE49tPA","Margaritaville","NV",3.5,3,0,0,3.41259842519685,3.69269291338583,1,2,1,1,1,"American (Traditional)"
"13881","rTcGzEHIvFCV9sXRgujkzA","Ruby Tuesday","OH",3.5,2,0,2,3.42105263157895,3.41842105263158,1,2,0,1,1,"American (Traditional)"
"13882","rTicAE1mbLnyMuUrUFD6WA","Samurai Sam's","AZ",3,1,0,0,3.25,3.54916666666667,0,0,1,0,1,"Japanese"
"13883","rU3gQnwoCx_bjDJEsxathA","Amore Trattoria","ON",3,1,1,0,2.96610169491525,3.39220338983051,0,2,1,1,1,"Italian"
"13884","rUlOBMj6o8cbhnKhQvsHpQ","Bob Evans","OH",2,2,0,0,2.25,3.00833333333333,0,0,0,0,1,"American (Traditional)"
"13885","rUy2MtHyFv8pI7FOW1DE8w","Pino's Contemporary Italian Restaurant & Wine Bar","PA",3,2,0,0,3.13333333333333,3.59226666666667,1,2,1,1,1,"Italian"
"13886","rV6PwAjgpTx5Knr5lYouoQ","Master Pizza","OH",3.5,3,1,0,3.46511627906977,3.58302325581395,1,1,0,0,1,"Italian"
"13887","rVZfapnQgyVLsNWA583u-A","Grand Sign Kitchen","NV",4,1,1,0,3.82352941176471,3.77323529411765,1,0,0,0,1,"Chinese"
"13888","rVupX09AQhEg7Q_XnV1jYg","Citro Italian Restaurant","ON",4,1,0,0,3.78571428571429,3.73666666666667,0,2,0,1,1,"Italian"
"13889","rWmZAJMZ8NBw-_FbOYPnfA","Samurai Sam's","AZ",4,2,0,0,4.14285714285714,3.74142857142857,0,0,1,0,1,"Japanese"
"13890","rWvn5iE53sHqRXPyzWc0TQ","Uncle Tony's Pizza","AZ",4,2,0,0,4.06451612903226,3.8058064516129,1,1,1,0,1,"Italian"
"13891","rWy-LybUbtPdjNAgXESArw","Makmak","QC",2,2,1,0,2.125,3.539375,1,1,0,1,1,"Thai"
"13892","rXJyCT9XqWD431B1lp4Thg","Spicy House","ON",3.5,1,1,2,3.42857142857143,3.16,1,2,0,1,1,"Chinese"
"13893","rXUZNVlpWMV5ORDDSguOEQ","La Unica","NC",4.5,2,0,0,4.30681818181818,3.84295454545455,1,2,0,0,1,"Mexican"
"13894","rXVLgV4Og3l98OTy6N2dJw","Wonton Chai Noodle","ON",4,2,0,0,3.88135593220339,3.50457627118644,0,0,0,0,1,"Chinese"
"13895","rXYnjfn6xr5QeKh-6v_YMA","Iguana's Mex-Mex","NC",5,1,0,2,5,4.3,1,1,0,1,1,"Mexican"
"13896","rXskMt3Y_Bs1PiGKN3N3sg","Fat Willy's","AZ",2.5,2,0,2,2.67948717948718,3.41474358974359,1,2,1,0,1,"American (Traditional)"
"13897","rYk9IqQ9uRc22Fg2sxWnIg","DC Bar & Grill","AZ",3.5,1,0,2,3.7,3.568,1,2,1,1,1,"American (Traditional)"
"13898","rYziPPEILDXJ_F5uKR--YQ","Bollywood Bites","NC",3.5,1,0,0,3.44444444444444,3.92,1,0,0,0,1,"Indian"
"13899","rZOzhSA5HP6IdpxuN4v66w","Nikko Japanese Restaurant & Sushi Bar","NC",3.5,3,0,0,3.375,3.68214285714286,1,2,0,1,2,"Japanese"
"13900","rZvBlC4yHQZtodZBsxb3nw","Neapolitan Wood Fired Italian","AZ",4,2,0,0,3.79411764705882,3.76294117647059,0,1,0,1,1,"Italian"
"13901","rZwq4LBO0p9m9zJ2zSEKNQ","Elements Fine Casual Dining & Cocktails","NV",4,2,0,2,3.82323232323232,3.73489898989899,1,2,1,1,1,"American (Traditional)"
"13902","rZwq4LBO0p9m9zJ2zSEKNQ","Elements Fine Casual Dining & Cocktails","NV",4,2,0,2,3.82323232323232,3.73489898989899,1,2,1,1,1,"Italian"
"13903","r_A7uy6FUXxDDD0g7wXMSg","Espresso Bakery & Deli","ON",4,1,1,0,4.2,3.908,1,0,1,1,1,"Italian"
"13904","r_BrIgzYcwo1NAuG9dLbpg","Pai Northern Thai Kitchen","ON",4.5,3,1,2,4.27265500794913,3.75968203497615,0,2,1,1,1,"Thai"
"13905","r_QcMIgY2zxdcV40kK_rxw","Applebee's Grill & Bar","IL",2,2,0,2,1.9,3.34466666666667,1,2,0,0,1,"American (Traditional)"
"13906","r_wJ7ryFUHyY0bC_-zEm_g","Breakwater Fine Dining","ON",3.5,1,0,2,3.61538461538462,3.63692307692308,0,2,1,1,2,"American (Traditional)"
"13907","raHgmWxE8AVSivo92GX5Wg","Zen Gardens","ON",4,2,0,0,4.1875,3.731875,0,0,0,1,1,"Chinese"
"13908","raNbNCv0PtFJV38PHeftUQ","Casey's Bar & Grill","ON",3,2,0,0,2.86666666666667,3.29933333333333,1,2,1,1,1,"American (Traditional)"
"13909","raVyoZbWWuN7JcFUdT7k2g","Sochu House","AZ",4,2,0,0,3.85474860335196,3.83189944134078,0,2,0,1,1,"Thai"
"13910","rb4d1_OtpVD91J5NDp4Y3w","O-Ku Sushi","NC",4,3,0,2,4.08333333333333,3.86189393939394,1,2,0,1,2,"Japanese"
"13911","rb6QPjjuogZ9_3S6oGsgGQ","White Elephant Restaurant & Bar","ON",4,2,0,0,4.08333333333333,3.7725,1,2,0,1,1,"Thai"
"13912","rb9B9v8TJk-sjpJe3BbkBQ","Rubio's Coastal Grill","AZ",4,2,0,0,3.80882352941176,3.83882352941176,0,1,1,0,1,"Mexican"
"13913","rbDAPhcXcTttCPq1VtFGHA","Pizza Hut","AZ",2,1,1,0,1.94117647058824,3.07235294117647,1,1,0,0,1,"Italian"
"13914","rbH0HuTcBvZBbiAnqufRqQ","Abuela's Tacos","NV",4.5,2,0,0,4.36318407960199,3.92308457711443,1,1,0,0,1,"Mexican"
"13915","rbQOcy2n8dBPpm5ua3VU_Q","Sweet Poké","NV",4.5,2,1,0,4.44186046511628,4.16813953488372,1,0,1,0,1,"Japanese"
"13916","rbWL5eZCaHLqhpLd84xwUg","El Cachi Mexican Kitchen","NV",5,2,1,2,4.85714285714286,4.40666666666667,1,0,1,0,1,"Mexican"
"13917","rbYh1ue3YpdOt1GIUs2YBg","Tacos Tijuana","AZ",4.5,2,0,0,4.52298850574713,3.94385057471264,0,0,1,0,1,"Mexican"
"13918","rbcfYmJtqwIkk17IeOI5Kw","BARDOT Brasserie","NV",4,2,0,0,4.24177631578947,3.87631578947368,1,2,0,1,2,"French"
"13919","rbywwnfMjFjJwLQkgpdIEw","Rito's Mexican Food","AZ",4.5,2,0,0,4.3898916967509,3.82086642599278,1,0,1,0,1,"Mexican"
"13920","rc9SfYli96cnlPDMyJ7hyA","LongHorn Steakhouse","PA",3.5,2,0,2,3.35294117647059,3.32411764705882,1,2,0,0,1,"American (Traditional)"
"13921","rcSFEzRoIcDZhf8Frrm71A","The New E","AZ",3.5,2,0,2,3.66666666666667,3.7372619047619,0,2,1,0,1,"Mexican"
"13922","rca1HN4qRsZfmpxmlFWNDQ","Hong Kong Express","AZ",3.5,2,0,0,3.3125,3.591875,0,0,0,0,1,"Chinese"
"13923","rcaPajgKOJC2vo_l3xa42A","Bouchon at the Venezia Tower","NV",4,2,0,0,3.98691480081419,3.75497819133469,0,2,1,1,1,"French"
"13924","rcjw4QjAbu1jvW6gSNvRlA","Thai Island","ON",2.5,4,0,0,2.73684210526316,3.46631578947368,0,0,0,0,1,"Thai"
"13925","rck304cyCwAxQbUAOuuMwg","Chili's","WI",3,2,0,2,3.04166666666667,3.36375,1,2,0,0,1,"American (Traditional)"
"13926","rdBt-0Mu1r-zHUywpppYwA","Windup Bird Cafe","ON",4,1,0,2,4.02857142857143,3.688,0,2,1,1,1,"Japanese"
"13927","rdBt-0Mu1r-zHUywpppYwA","Windup Bird Cafe","ON",4,1,0,2,4.02857142857143,3.688,0,2,1,1,1,"Korean"
"13928","rdRNl2QPoIbMwX9DREXYWA","Purslane","EDH",4.5,1,0,0,4.71428571428571,3.88857142857143,0,2,0,1,1,"British"
"13929","rdXAuI2fKilcf65W-QoASQ","Sa-Bai Thong Thai Cuisine","WI",3.5,2,1,0,3.3921568627451,3.67372549019608,0,1,0,1,1,"Thai"
"13930","rdej8lNWQQTqXB-SlJqtbg","The Lodge Tenaya","NV",3,2,0,2,3,3.58422222222222,1,2,0,0,1,"American (Traditional)"
"13931","rdifwelsxkuUf-tw2O4o1g","Mr. Chop Chop","NV",3.5,2,1,0,3.52727272727273,3.55981818181818,0,0,1,1,1,"Thai"
"13932","rdifwelsxkuUf-tw2O4o1g","Mr. Chop Chop","NV",3.5,2,1,0,3.52727272727273,3.55981818181818,0,0,1,1,1,"Chinese"
"13933","rdn0vLw8Ln5_PBwRcE6BZw","Home Of Hot Taste","ON",3,2,0,0,2.95121951219512,3.43890243902439,1,1,0,1,1,"Korean"
"13934","reMD4XrJSJ-bQ185AmZL3A","Del Taco","NV",3,2,0,0,3.04166666666667,3.70833333333333,0,0,0,0,1,"Mexican"
"13935","reWc1g65PNZnKz_Ub9QKOQ","Milestones Restaurants","ON",2.5,2,0,2,2.58823529411765,3.33294117647059,1,2,1,1,1,"American (Traditional)"
"13936","rfKVqRE2uB1U_jeFfqjssQ","Chopstick Cuisine","ON",4,2,1,0,3.96,3.4488,1,2,0,1,1,"Chinese"
"13937","rfmXVYoFnxRUPvOqPMkiLg","Señor Taco","AZ",4,2,1,2,4,3.83531914893617,0,2,1,1,1,"Mexican"
"13938","rgG2k-8qHXuO4ZKhC1AmIA","La Sani Grill","ON",3,2,1,2,3.19565217391304,3.45630434782609,1,0,0,1,1,"American (Traditional)"
"13939","rgG2k-8qHXuO4ZKhC1AmIA","La Sani Grill","ON",3,2,1,2,3.19565217391304,3.45630434782609,1,0,0,1,1,"Indian"
"13940","rgTcICdtCXoNXc71Z7-t5g","Flamingo Palace","AZ",3.5,1,1,0,3.49162011173184,3.58899441340782,0,2,0,0,1,"Chinese"
"13941","rhyjGfqYlCJoi8Zeulg6QA","Kimchi Korea House","ON",3.5,2,0,0,3.45161290322581,3.61716129032258,0,1,0,1,1,"Korean"
"13942","riXr33UJRQXVMKJcNZPqqw","Wing Kee","OH",2,1,1,0,2,3.38571428571429,0,0,0,0,1,"Chinese"
"13943","rjJM4xHdCKJRUpovQ-msAQ","Mi Ne Japanese Restaurant","ON",4,2,0,0,4.05235602094241,3.61523560209424,0,2,0,1,1,"Japanese"
"13944","rjKMTKPsjYw4RtiMpHquJA","Fajita Grill","PA",3,2,0,0,3,3.72444444444444,0,0,1,1,1,"Mexican"
"13945","rjZ0L-P1SRLJfiK5epnjYg","San Gennaro Feast","NV",2,4,0,0,2.24242424242424,3.53181818181818,0,1,1,0,1,"Italian"
"13946","rjlAUHT8B6KhKAmkZqS1xw","Ladera Taverna y Cocina","AZ",4.5,2,0,2,4.28865979381443,3.99185567010309,1,2,1,1,1,"Mexican"
"13947","rjtvoD27R9pVUyu-Ahypqw","Osaka Buffet","NC",3,1,1,0,2.9,3.179,1,0,0,1,1,"Chinese"
"13948","rjtvoD27R9pVUyu-Ahypqw","Osaka Buffet","NC",3,1,1,0,2.9,3.179,1,0,0,1,1,"Japanese"
"13949","rkBFX7M_Dn-S58NU4KNpXw","Chardon BrewWorks & Eatery","OH",3.5,2,0,2,3.36842105263158,3.84578947368421,1,1,0,0,1,"British"
"13950","rkF_WvWIHqM1TfYtoPTvNw","Sushi Rock","ON",3,2,1,0,2.92307692307692,3.48615384615385,0,2,0,1,1,"Japanese"
"13951","rkQEar8WP8gNtv-OPvLD1A","Moosehead Hoof & Ladder","OH",3.5,2,0,2,3.55339805825243,3.66766990291262,1,2,1,0,1,"American (Traditional)"
"13952","rkTFLIt_Z1bYMIuXfSyAqg","Wonton Hut","ON",3.5,2,0,0,3.43396226415094,3.5688679245283,1,0,0,0,1,"Chinese"
"13953","rkVTKhUDO-VtrIu8esB75g","Tiger Wok & Ramen","NV",2.5,4,0,0,2.43076923076923,3.49646153846154,0,0,0,0,1,"Japanese"
"13954","rkVTKhUDO-VtrIu8esB75g","Tiger Wok & Ramen","NV",2.5,4,0,0,2.43076923076923,3.49646153846154,0,0,0,0,1,"Chinese"
"13955","rkqTVzTkLaWSUybaWUMIdA","Red Robin Gourmet Burgers","NV",3,2,0,0,2.98181818181818,3.58643636363636,1,2,0,0,1,"American (Traditional)"
"13956","rkzU4UiTTXF54-FOELy9eA","Fiesta Jalapeños Mexican Grill","OH",4.5,2,0,0,4.38775510204082,3.67897959183673,1,2,0,1,1,"Mexican"
"13957","rl137V_5Hx0cJAV4beVdhA","Campechano Taquería","ON",4,2,0,0,4.07777777777778,3.80122222222222,0,2,1,1,1,"Mexican"
"13958","rlDuAQgXTnVcdFXeEiE53A","Antonio's","OH",4,1,1,0,3.78947368421053,3.61350877192982,0,2,1,1,1,"Italian"
"13959","rlFEKTaUgQqN4O9ow3LO9w","Atria's","PA",4,2,0,2,3.80281690140845,3.6969014084507,1,2,0,1,1,"American (Traditional)"
"13960","rloarAwOAiQWss9kdl41nQ","Jade Garden Restaurant","PA",4,2,1,2,3.83333333333333,3.85833333333333,1,2,0,1,1,"Chinese"
"13961","rmD9BPsucgR4q3WiygrjEA","Sr. Ozzy's Tacos Y Mariscos","AZ",4.5,2,0,0,4.26315789473684,3.98157894736842,1,0,1,0,1,"Mexican"
"13962","rmNTGiMG8NH31b88tUNNfw","The Fountain","WI",3.5,2,0,2,3.33823529411765,3.74220588235294,1,2,1,1,1,"American (Traditional)"
"13963","rmP7AzV3SAeRWUzbNuqQ5A","131 Main","NC",4,2,0,2,4.12173913043478,3.80047826086957,1,2,1,1,1,"American (Traditional)"
"13964","rnCmWkRXSWNgwC6TYGxp5w","Hamilton's On The Square","WI",4,2,0,0,3.82,3.9074,0,2,1,1,1,"American (Traditional)"
"13965","rnEsf4rD5a_BuaJysOezCQ","Cakes N Flakes","NC",3,1,0,0,3.23529411764706,3.60352941176471,0,0,0,0,1,"Indian"
"13966","rntKF4Dm9JIJoSNi5XqRsQ","Northern Dumpling Kitchen","ON",4,2,0,0,3.79831932773109,3.57235294117647,0,0,0,0,1,"Chinese"
"13967","rnvNY3QmFoOMDEhG535JIQ","Fox & Hound English Pub & Grille","OH",2.5,3,0,2,2.58333333333333,3.33222222222222,1,2,0,1,1,"American (Traditional)"
"13968","rnvsL0oFZpzpO61GXqBF6g","Reign Of Thai","AZ",4.5,2,0,0,4.35580524344569,3.90790262172285,1,1,0,0,1,"Thai"
"13969","ro-4-3USXvGKnp07BrxSKg","Godavari","NC",2.5,2,1,2,2.42307692307692,3.00192307692308,1,2,1,1,1,"Indian"
"13970","ro69vDxjgaDIIdRgTrSE_w","Vinnie's Pizza","AZ",4,1,1,2,3.96153846153846,3.66769230769231,1,0,1,1,1,"Italian"
"13971","roA-hNugvAwiyVirIFH8Aw","Sonic Drive-In","NV",2.5,1,0,0,2.36363636363636,3.53242424242424,0,0,1,0,1,"American (Traditional)"
"13972","roCxdzue-nME2akdIRPTfA","Chloe's Corner","AZ",4,2,1,2,3.83505154639175,3.91639175257732,1,1,1,1,1,"American (Traditional)"
"13973","roR1_DDlMk7mhi5_R6XVKA","Hash Kitchen","AZ",4,3,0,2,4.15555555555556,4.05972222222222,1,2,1,0,1,"American (Traditional)"
"13974","rof8X8-2R6Z2sLuDrr1OXg","Cornish Pasty Co","AZ",4.5,2,0,0,4.29310344827586,4.02965517241379,0,2,1,0,1,"British"
"13975","ropJyZdmv6NeDU2Vz1I_Hg","Golden Buddha","AZ",3,2,0,0,3.0962962962963,3.63755555555556,1,2,0,1,1,"Chinese"
"13976","roz-ed8kvBF6fwKBPeJ49Q","Tutti Santi","AZ",4,2,0,0,4.22549019607843,3.85735294117647,1,2,1,1,1,"Italian"
"13977","rp1TgQObnIIRZw3fHWSwJA","Luchita's Mexican Restaurant","OH",3,2,0,0,2.86075949367089,3.53822784810127,1,2,1,1,1,"Mexican"
"13978","rpNPlBwKTEvtAWUvDcHm4A","Sonic Drive-In","AZ",2.5,2,0,0,2.5,3.23555555555556,0,0,1,0,1,"American (Traditional)"
"13979","rqLksDzegxNXMWwZk3eZnQ","Cafe Delhi","PA",4,2,0,0,3.90384615384615,3.79153846153846,0,0,1,0,1,"Indian"
"13980","rquarcYSOS9PIstXZAP_kA","Chronic Tacos","NV",3,2,0,0,3.19607843137255,3.78862745098039,1,1,1,0,1,"Mexican"
"13981","rrEdMe05VYoLju96bA_jzA","Peaks & Valleys Restaurant","AZ",4,2,0,2,3.8,3.9914,1,2,1,0,1,"American (Traditional)"
"13982","rreIYrzI9U052p7nN_qogA","Pittsburgh Poke","PA",4.5,2,0,0,4.67857142857143,4.02,0,0,0,0,1,"Thai"
"13983","rreIYrzI9U052p7nN_qogA","Pittsburgh Poke","PA",4.5,2,0,0,4.67857142857143,4.02,0,0,0,0,1,"Japanese"
"13984","rrfe1RPh6t3QG7BRghzjYA","Aix en Provence","NC",4.5,2,0,2,4.61290322580645,4.10677419354839,0,2,1,1,2,"French"
"13985","rrfe1RPh6t3QG7BRghzjYA","Aix en Provence","NC",4.5,2,0,2,4.61290322580645,4.10677419354839,0,2,1,1,2,"Italian"
"13986","rsQAS-k7GldsJm7UAtVyYA","Pho Con Bo","ON",4,2,0,0,3.90625,3.60359375,1,1,0,0,1,"Chinese"
"13987","rsiW1dz9FD1EfNPoDfaDDQ","Thai Green Chili","ON",3,2,1,0,2.84848484848485,3.30939393939394,1,2,1,1,1,"Thai"
"13988","rsjrcxOIJm9VdkSNpkXZ9Q","Via Cibo","ON",3.5,2,1,0,3.53932584269663,3.62865168539326,0,1,1,1,1,"Italian"
"13989","rswuhMY5vCbvZvF2wBIhqg","Sun Asian Kitchen","AZ",3.5,2,1,0,3.6685393258427,3.64269662921348,1,2,1,1,1,"Chinese"
